TRPER20141219A447.XML;2019-10-07;2019-10-07 21:37:26;103;5;5299;1;0;0;753318549;1098;2014-12-19;08:07:56;0;0;0;0;0;41403;6547;11;0103;
TRPER20141219A448.XML;2019-10-07;2019-10-07 21:37:26;103;5;1796;2;0;0;753320345;1099;2014-12-19;08:09:03;0;0;0;0;0;41450;6547;11;0103;
TRPER20141219A449.XML;2019-10-07;2019-10-07 21:37:26;103;5;349;1;0;0;753320694;1100;2014-12-19;08:09:40;0;0;0;0;0;41491;6547;11;0103;
TRPER20141219A456.XML;2019-10-07;2019-10-07 21:37:26;103;5;6347;3;0;0;753327041;1101;2014-12-19;08:17:00;0;0;0;0;0;41589;6547;11;0103;
TRPER20141219A457.XML;2019-10-07;2019-10-07 21:37:26;103;5;0;0;0;0;753327041;1102;2014-12-19;08:18:00;0;0;0;0;0;41638;6547;11;0103;
TRPER20141219A462.XML;2019-10-07;2019-10-07 21:37:26;103;5;3698;9;0;0;753330739;1103;2014-12-19;08:22:43;0;0;0;0;0;41728;6547;11;0103;
TRPER20141219A462.XML;2019-10-07;2019-10-07 21:37:26;103;5;495;2;0;0;753331234;1104;2014-12-19;08:23:09;0;0;0;0;0;41774;6547;11;0103;
TRPER20141219A463.XML;2019-10-07;2019-10-07 21:37:26;103;5;141219;1;0;0;597152011;2697;2014-12-19;08:23:53;0;0;0;1;0;25113;2180;13;0103;
TRPER20141219A466.XML;2019-10-07;2019-10-07 21:37:26;103;5;290;1;0;0;597152301;2698;2014-12-19;08:26:46;0;0;0;0;0;25166;2180;13;0103;
TRPER20141219A467.XML;2019-10-07;2019-10-07 21:37:26;103;5;1160;6;0;0;597153461;2699;2014-12-19;08:27:25;0;0;0;0;0;25210;2180;13;0103;
TRPER20141219A468.XML;2019-10-07;2019-10-07 21:37:26;103;5;28895;2;0;0;753360129;1105;2014-12-19;08:28:32;0;0;0;0;0;41849;6547;11;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;5;21292;9;0;0;753381421;1106;2014-12-19;08:33:12;0;0;0;0;0;41949;6547;11;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:27;103;5;9673;18;0;0;597163134;2700;2014-12-19;08:32:41;0;0;0;0;0;25354;2180;13;0103;
TRPER20141219A473.XML;2019-10-07;2019-10-07 21:37:27;103;5;0;0;0;0;753381421;1107;2014-12-19;08:34:08;0;0;0;0;0;41999;6547;11;0103;
TRPER20141219A473.XML;2019-10-07;2019-10-07 21:37:27;103;5;0;0;0;0;597163134;2701;2014-12-19;08:33:34;0;0;0;0;0;25403;2180;13;0103;
TRPER20141219A474.XML;2019-10-07;2019-10-07 21:37:27;103;5;3990;1;0;0;597167124;2702;2014-12-19;08:34:54;0;0;0;0;0;25447;2180;13;0103;
TRPER20141219A475.XML;2019-10-07;2019-10-07 21:37:27;103;5;1515;3;0;0;753382936;1108;2014-12-19;08:35:31;0;0;0;0;0;42051;6547;11;0103;
