TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:52;105;112;26;8908352;0;8613;2014-12-19;12:20:28;0;0;0;0;0;34048;8352;43;0103;
TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:52;105;112;26;8595035;0;392;2014-12-19;12:20:11;0;0;0;0;0;64242;5035;57;0103;
TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:52;105;112;26;8804486;0;9922;2014-12-19;12:20:08;0;0;0;0;0;36738;4486;59;0103;
TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:52;105;112;26;8834491;0;6449;2014-12-19;12:20:11;0;0;0;0;0;24878;4491;73;0103;
TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:52;105;112;26;08725103;0;9394;2014-12-19;12:20:14;0;0;0;0;0;7397;5103;85;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:52;105;112;26;8911133;0;7803;2014-12-19;12:21:55;0;0;0;0;0;35725;1133;7;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:54;105;112;26;8615304;0;361;2014-12-19;12:20:52;0;0;0;0;0;48285;5304;27;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:54;105;112;26;8615304;0;362;2014-12-19;12:21:10;0;0;0;0;0;48404;5304;27;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:54;105;112;26;8938219;0;826;2014-12-19;12:21:02;0;0;0;0;0;21084;8219;33;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:56;105;112;26;8897183;0;643;2014-12-19;12:21:24;0;0;0;0;0;60086;7183;39;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:56;105;112;26;8908352;0;8614;2014-12-19;12:21:46;0;0;0;0;0;34093;8352;43;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:56;105;112;26;08716177;0;8096;2014-12-19;12:21:16;0;0;0;0;0;29426;6177;55;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:56;105;112;26;8595035;0;393;2014-12-19;12:21:50;0;0;0;0;0;64288;5035;57;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:56;105;112;26;08692295;0;3927;2014-12-19;12:21:05;0;0;0;0;0;51973;2295;69;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:56;105;112;26;8726721;0;8065;2014-12-19;12:21:46;0;0;0;0;0;48578;6721;81;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:57;105;112;26;8869257;0;1815;2014-12-19;12:21:03;0;0;0;0;0;45772;9257;87;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:57;105;112;26;8938615;0;7638;2014-12-19;12:22:16;0;0;0;0;0;23732;8615;3;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:57;105;112;26;8735979;0;6213;2014-12-19;12:22:40;0;0;0;0;0;49363;5979;5;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:57;105;112;26;8911133;0;7804;2014-12-19;12:22:37;0;0;0;0;0;35770;1133;7;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:57;105;112;26;8906547;0;1192;2014-12-19;12:22:00;0;0;0;0;0;49234;6547;11;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:58;105;112;26;8911372;0;5335;2014-12-19;12:22:39;0;0;0;0;0;9601;1372;15;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:58;105;112;26;8806291;0;2797;2014-12-19;12:22:19;0;0;0;0;0;30325;6291;23;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:58;105;112;26;8938219;0;827;2014-12-19;12:22:07;0;0;0;0;0;21134;8219;33;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:58;105;112;26;8897191;0;5779;2014-12-19;12:22:31;0;0;0;0;0;7812;7191;37;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:59;105;112;26;8897183;0;644;2014-12-19;12:22:02;0;0;0;0;0;60203;7183;39;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:59;105;112;26;8911141;0;2072;2014-12-19;12:22:53;0;0;0;0;0;24821;1141;41;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:59;105;112;26;8908352;0;8615;2014-12-19;12:22:29;0;0;0;0;0;34133;8352;43;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:59;105;112;26;08692295;0;3928;2014-12-19;12:22:22;0;0;0;0;0;52019;2295;69;0103;
